ProteinName	FullName	PDBs	SsLens	SeqLen	SsCount	SsAvgLen	SsLenSum	DomainCount
RLUA_ECOLI	Dual-specificity RNA pseudouridine synthase RluA	2i82	3,4,8,4,3,8,4,9,12,11,8,3,3,3,10,10,8,5,9,5	219	20	6,5	130	0
RMLA1_ECOLI	Glucose-1-phosphate thymidylyltransferase 1	1h5r/1h5s/1h5t	6,3,3,3,9,8,8,3,6,5,4,5,3,10,9,3,6,3,7,10,7,4,10,5,4,18,7,8,3,9	293	30	6,3	189	0
RMLA2_ECOLI	Glucose-1-phosphate thymidylyltransferase 2	1mc3	5,3,4,3,3,9,6,8,3,6,5,4,5,4,7,9,5,3,5,9,7,4,10,5,4,18,7,10,8	293	29	6,17241379310345	179	0
RNPA_BACSU	Ribonuclease P protein component	1a6f/4jg4	3,10,5,8,6,18,6,5,14	116	9	8,33333333333333	75	0
RNPA_STAAU	Ribonuclease P protein component	1d6t/6d1r/6ov1	3,10,5,8,6,3,18,3,6,5,14,3	117	12	7	84	0
ROCA_BACLD	1-pyrroline-5-carboxylate dehydrogenase	3rjl	16,3,3,3,8,10,18,16,12,25,9,5,12,4,11,4,7,8,12,5,4,3,13,4,5,12,4,3,17,5,3,5,3,11,8,10,10,7,4,4,9	516	41	8,17073170731707	335	0
ROO_DESGG	Rubredoxin-oxygen oxidoreductase	1e5d	4,8,8,3,3,3,9,3,4,4,8,6,11,4,3,6,3,5,5,3,15,3,13,8,4,16,7,3,15,6,9,6,12,11,12,6,22	402	37	7,32432432432432	271	1
RPB9_YEAST	DNA-directed RNA polymerase II subunit RPB9	5vvr/5vvs	3,5,5,4,3,9,3,3,5,3,5,3,3	122	13	4,15384615384615	54	0
RPC10_HUMAN	DNA-directed RNA polymerase III subunit RPC10	7ast/7d58/7d59	4,7,8,4,4,3,6,3,3,8,5	108	11	5	55	0
RPIA_PSEAE	Ribose-5-phosphate isomerase A	4x84	16,3,4,11,5,6,9,3,6,3,10,9,3,3,5,3,10,4,7,9,7,7,5	223	23	6,43478260869565	148	0
RPN11_YEAST	Ubiquitin carboxyl-terminal hydrolase RPN11	3jck/3jco/3jcp/4cr2/4cr3/4cr4/4ocn/5a5b/5mpb/5mpc/5u4p/5wvi/5wvk/6ef3/6fvt/6fvu/6fvv/6fvw/6fvx/6fvy/6j2c/6j2n/6j2q/6j2x/6j30	5,14,10,9,5,3,13,8,13,6,4,7,5,13,9,15,31,8,30	306	19	10,9473684210526	208	1
RPO5_THEKO	DNA-directed RNA polymerase subunit Rpo5	6kf3/6kf4/6kf9	3,10,3,6,8,10	82	6	6,66666666666667	40	0
RRAAH_MYCTU	Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase	1nxj	8,4,9,3,8,5,5,9,9,4,10,4,3,3,5,4	157	16	5,8125	93	0
RRAAH_PSEAE	Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase	3c8o	7,9,7,6,5,9,8,4,10,3,3,3,5,6	162	14	6,07142857142857	85	0
RRAGA_HUMAN	Ras-related GTP-binding protein A	5x6v/6ces/6ehr/6s6a/6s6d/6ulg	8,4,9,6,10,8,7,5,9,18,7,3,3,15,4,4,11,3,11,7,6,17,8,6,11,3,22	313	27	8,33333333333333	225	0
RS10_PYRAB	30S ribosomal protein S10	6sw9/6swc	8,16,7,6,3,6,7,4,3,6	102	10	6,6	66	0
RS11_ECOLI	30S ribosomal protein S11	5kpv/5kpw/5kpx/5nwy/6osk/6osq/6ot3/6ouo/6vwl/6vwm/6vwn/6wnv/6wnw/6xe0	10,10,4,4,3,15,3,10,10,7	129	10	7,6	76	0
RS14B_YEAST	40S ribosomal protein S14-B	6gq1/6gqb/6gqv/6i7o/6q8y/6tb3/6tnu/6woo/6xiq/6xir/6zvi/7a1g/7b7d	8,6,5,4,3,4,18,7,11,7,3	138	11	6,90909090909091	76	0
RS15_PYRAB	30S ribosomal protein S15	6sw9/6swc/6swd	3,12,10,3,5,5,8,20	158	8	8,25	66	0
RS17A_YEAST	40S ribosomal protein S17-A	6fai/6i7o/6q8y/6rbd/6rbe/6wdr/6y7c/6zvi	11,3,7,16,3,7,3,3,3,10,3	136	11	6,27272727272727	69	0
RS18_HUMAN	40S ribosomal protein S18	5a2q/5flx/5oa3/6g18/6g4s/6g51/6g53/6g5h/6g5i/6ole/6olf/6olg/6oli/6olz/6om0/6om7/6zoj/6zuo/6zv6/6zvh/6zxd/6zxe/6zxf/6zxg/6zxh/7k5i	4,6,4,4,3,3,10,4,3,8,3,3,4,3,17,8,3,3	152	18	5,16666666666667	93	0
RS19A_YEAST	40S ribosomal protein S19-A	5mc6/6fai/6gq1/6gqb/6gqv/6i7o/6q8y/6rbd/6rbe/6snt/6sv4/6tb3/6tnu/6wdr/6woo/6xiq/6xir/6y7c/6zvi/7a1g/7b7d	3,15,4,15,4,8,4,5,13,4,5,15	144	12	7,91666666666667	95	0
RS19_HUMAN	40S ribosomal protein S19	5a2q/5flx/5oa3/6g18/6g4s/6g51/6g53/6g5h/6g5i/6ole/6olf/6olg/6oli/6olz/6om0/6om7/6zoj/6zuo/6zv6/6zvh/6zxd/6zxe/6zxf/6zxg/6zxh/7k5i	3,14,4,15,7,5,6,10,4,7,15	145	11	8,18181818181818	90	0
RS19_PYRAB	30S ribosomal protein S19	6sw9/6swc	3,4,3,8,15,3,5,8,3,3	132	10	5,5	55	0
RS21_ECOLI	30S ribosomal protein S21	5kpv/5kpw/5kpx/5nwy/6ot3/6ouo/6vwl/6vwm/6vwn/6wnv/6wnw/6xe0	3,4,5,3,5,3	71	6	3,83333333333333	23	0
RS23_HUMAN	40S ribosomal protein S23	4cxg/4cxh/5a2q/5flx/5oa3/6g18/6g4s/6g51/6g53/6g5h/6g5i/6ole/6olf/6olg/6oli/6olz/6om0/6om7/6zoj/6zok/6zuo/6zv6/6zvh/6zxd/6zxe/6zxf/6zxg/6zxh/7k5i	11,3,7,5,14,3,9,5,3,4,6,5,3,6,5	143	15	5,93333333333333	89	0
RS2_YEAST	40S ribosomal protein S2	5mc6/6fai/6gq1/6gqb/6gqv/6i7o/6q8y/6rbd/6rbe/6snt/6sv4/6tb3/6tnu/6wdr/6woo/6y7c/6zvi/7a1g/7b7d	7,6,3,3,13,15,14,14,3,3,4,5,7,3,10,8,13,3,4,4	254	20	7,1	142	1
RS30A_YEAST	40S ribosomal protein S30-A	3j16/5mc6/6fai/6gq1/6gqb/6gqv/6i7o/6q8y/6rbd/6rbe/6snt/6sv4/6tb3/6tnu/6wdr/6woo/6xiq/6y7c/6zvi/7a1g/7b7d	3,10,3	63	3	5,33333333333333	16	0
RS3_HUMAN	40S ribosomal protein S3	1wh9/5a2q/5flx/5oa3/6g51/6g53/6g5h/6g5i/6ole/6olf/6olg/6oli/6olz/6om0/6om7/6zoj/6zuo/6zv6/6zvh/6zxd/6zxe/6zxf/6zxg/6zxh/7k5i	23,3,7,8,5,3,14,8,3,13,15,15,8,3,4,9,12,4,4	243	19	8,47368421052632	161	1
RS4A_YEAST	40S ribosomal protein S4-A	5mc6/6fai/6gq1/6gqb/6gqv/6i7o/6q8y/6rbd/6rbe/6snt/6sv4/6tb3/6tnu/6wdr/6woo/6xiq/6xir/6y7c/6zvi/7a1g/7b7d	3,3,3,4,3,6,3,7,3,4,3,3,14,3,6,4,5,5,5,4,5,5,3,6,4,11	261	26	4,80769230769231	125	1
RS8E_SACS2	30S ribosomal protein S8e	2kco	9,6,10,4,15,7	133	6	8,5	51	0
RS9_ECOLI	30S ribosomal protein S9	5kpv/5kpw/5kpx/5nwy/6ot3/6ouo/6vwl/6vwm/6vwn/6wnv/6wnw/6xe0	3,8,3,4,5,4,5,8,19,6,5	130	11	6,36363636363636	70	0
RSMA_THET8	Ribosomal RNA small subunit methyltransferase A	3fut/3fuu/3fuw/3fux	10,3,11,4,8,6,3,7,5,3,3,7,10,9,7,9,9,3,3,8,10,7,10,3,11	271	25	6,76	169	0
RSMG_THET8	Ribosomal RNA small subunit methyltransferase G	3g8b	3,13,3,13,13,4,5,7,7,14,7,4,9,8,3,11,4,7,10,9,4	249	21	7,52380952380952	158	0
RUXG_YEAST	Small nuclear ribonucleoprotein G	5gao	7,8,8,5,3,6	77	6	6,16666666666667	37	0
RUXX_PYRAB	Putative snRNP Sm-like protein	1h64/1m8v	6,7,11,10,11,3,6	75	7	7,71428571428571	54	0
S14L3_HUMAN	SEC14-like protein 3	4uyb	14,3,10,17,6,6,6,6,5,26,6,4,17,8,8,3,5,3,8,3,3,3,3,7,8,7,3,11,3,10,3,6,8,14,4,5	400	36	7,27777777777778	262	2
SBNA_STAAE	N-(2-amino-2-carboxyethyl)-L-glutamate synthase	5d84/5d85/5d86/5d87	4,3,6,3,13,5,13,5,9,4,14,6,9,8,5,3,13,7,3,3,5,15,14,5,4,10,3	326	27	7,11111111111111	192	0
SCACT_ACEAC	Succinyl-CoA:acetate CoA-transferase	4eu3/4eu4/4eu5/4eu6/4eu7/4eu8/4eu9/4eua/4eub/4euc/4eud/5ddk/5dw4/5dw5/5dw6/5e5h	5,5,4,15,4,6,6,8,4,3,7,9,3,7,8,3,4,6,5,3,7,19,3,12,9,9,11,9,5,5,4,7,4,4,6,7,7,3,7,3,4,4,11,14,5,9	505	46	6,58695652173913	303	0
SCNA_THITI	Thiocyanate hydrolase subunit alpha	2dd4/2dd5/2dxb/2dxc/2zzd/3vyg	6,3,4,3,11,4,9,4,3,7,3,3	126	12	5	60	0
SCPB_ECOLI	Methylmalonyl-CoA decarboxylase	1ef9/6n92/6n93/6n94/6n95/6n96/6n97	8,6,3,13,5,4,3,4,3,11,5,4,8,7,3,3,5,4,10,6,4,16,16,15,11	261	25	7,08	177	0
SCX29_CENNO	Peptide Cn29	6nw8	4,5,5,3	27	4	4,25	17	0
SCX2_CENSU	Beta-mammal toxin Css2	2li7/2ljm	5,3,10,4,8	66	5	6	30	1
SCXD_CENLI	Beta-toxin Cl13	6vxw	3,10,5,6	68	4	6	24	1
SDHD_SALTY	D-serine dehydratase	3r0x	7,6,3,4,3,13,7,6,3,11,7,3,3,20,5,7,5,13,7,8,7,13,4,8,12,4,6,3,14,3,8,8,3,3,3,6,3,6,15,8,7,6,4,6,9	440	45	6,88888888888889	310	0
SECE_METJA	Protein translocase subunit SecE	1rhz/3bo0/3bo1	11,3,36	74	3	16,6666666666667	50	0
SECY_ECOLI	Protein translocase subunit SecY	2akh/2aki/5abb	20,4,7,7,16,7,29,22,3,11,9,23,10,10,4,17,9,22,10,35,3,23	443	22	13,6818181818182	301	0
SENP8_HUMAN	Sentrin-specific protease 8	2bkr	5,4,5,13,3,4,9,8,3,3,8,5,7,3,5,15,3,4,17,4,19	212	21	7	147	0
SEPS_ARCFU	O-phosphoserine--tRNA(Cys) ligase	2du3/2du5/2du6	10,7,4,3,15,3,7,3,5,4,3,4,3,3,3,6,7,10,12,3,11,12,3,6,11,3,12,5,7,8,5,7,4,16,3,24,7,5,5,3,6,7,16,10,4,3,9,11	534	48	7,04166666666667	338	0
SEPS_METJA	O-phosphoserine--tRNA(Cys) ligase	2du7/5x6c	10,7,4,3,14,4,8,3,4,4,8,15,3,9,11,5,7,11,3,10,11,13,5,6,11,6,7,9,5,3,5,3,16,14,11,3,3,5,5,11,7,18,9,3,3,9,12	539	47	7,57446808510638	356	0
SERC_CAMJE	Phosphoserine aminotransferase	3m5u	3,9,3,3,3,3,3,18,8,13,5,12,6,10,4,3,7,6,8,3,6,15,20,6,3,10,11,5,18	358	29	7,72413793103448	224	0
SFSA_PYRFU	Sugar fermentation stimulation protein homolog	4da2/4dav	5,8,9,6,6,3,9,4,13,3,6,5,8,3,4,15,8,3,4,13,9,8	230	22	6,90909090909091	152	0
SFTI1_HELAN	Trypsin inhibitor 1	1jbl/1jbn/1o8y/1o8z/1sfi/1t9e/2ab9/3p8f/4abi/4abj/4hgc/4k1e/4k8y/4kel/4xoj/6bvh/6bvu/6bvw/6bvx/6bvy/6u22/6u24/6u7q/6u7r/6u7s/6u7u/6u7x/6vxy/6vy8	3,7,4	56	3	4,66666666666667	14	0
SIGM3_REOVD	Outer capsid protein sigma-3	1fn9/7lup	11,3,5,4,4,3,33,10,5,3,18,7,4,5,3,5,3,7,4,3,3,3,3,3,5,3,10,8,16,4,4,3,4	365	33	6,33333333333333	209	0
SLYA_CALRH	Snaclec rhodocytin subunit alpha	2vrp/3bx4	3,10,9,12,3,8,4,5,3,5,7	136	11	6,27272727272727	69	1
SODF_SACS2	Superoxide dismutase [Fe]	1wb7/1wb8	9,20,3,23,3,11,13,9,7,6,3,4,8,3,9	211	15	8,73333333333333	131	0
SODF_SULAC	Superoxide dismutase [Fe]	1b06	9,21,23,11,14,9,7,6,3,4,8,3,9	211	13	9,76923076923077	127	0
SP3D_BACSU	Stage III sporulation protein D	2l0k	15,8,8,5,16,14	93	6	11	66	1
SPB5_HUMAN	Serpin B5	1xqg/1xqj	21,3,14,10,3,15,12,3,7,4,15,10,3,3,10,18,8,3,11,11,7,3,10,7,8,12,6,7,8	375	29	8,68965517241379	252	0
SPTSA_HUMAN	Serine palmitoyltransferase small subunit A	6m4o/7cqi/7cqk/7k0i/7k0j/7k0k/7k0l/7k0m/7k0n/7k0o/7k0p/7k0q	15,3,25,10	71	4	13,25	53	0
SRP09_HUMAN	Signal recognition particle 9 kDa protein	1e8o/1e8s/4uyj/4uyk/5aox	4,14,7,7,6,17,3,3	86	8	7,625	61	0
STBB_ECOLX	Protein StbB	4a62	7,3	117	2	5	10	0
SUCD_ECOLI	Succinate--CoA ligase [ADP-forming] subunit alpha	1cqi/1cqj/1jkj/1jll/1scu/2nu6/2nu7/2nu8/2nu9/2nua/2scu	5,13,6,3,6,8,4,3,10,5,14,3,3,4,6,3,9,13,6,4,9,11,12,6,3,3,3,10,3,8	289	30	6,53333333333333	196	0
SURE_AQUAE	5'-nucleotidase SurE	2wqk	5,10,10,7,4,10,10,6,11,7,3,18,10,3,4,10,9,6,9,11	251	20	8,15	163	0
SYGA_AQUAE	Glycine--tRNA ligase alpha subunit	5f5w	14,3,4,5,10,3,12,11,3,10,3,10,12,6,8,3,3,17,21,20,27	285	21	9,76190476190476	205	0
SYH_THEAC	Histidine--tRNA ligase	1wu7	20,4,4,4,3,4,8,7,3,12,17,8,9,9,10,12,7,15,9,6,6,7,10,9,12,4,10,7,5,6,5,3,7	426	33	7,93939393939394	262	0
SYH_THET8	Histidine--tRNA ligase	1adj/1ady	20,4,4,8,5,3,4,10,3,14,12,17,6,15,6,6,4,10,4,16,3,7,5,7,4,7,10,8,14,3,10,6,6,6,5,10	421	36	7,83333333333333	282	0
SYS_PYRHO	Serine--tRNA ligase	2dq0/2zr2/2zr3	6,11,5,37,32,3,7,4,3,8,6,7,3,6,3,20,4,3,5,4,3,6,4,11,4,4,12,18,5,3,10,10,4,6,9,11,3,4,3	455	39	7,87179487179487	307	0
SYT_STRMK	Threonine--tRNA ligase	6vu9	8,6,6,4,3,22,3,7,15,6,10,7,7,4,4,11,3,9,15,7,4,7,20,4,6,4,4,5,10,10,3,12,3,18,6,17,3,7,12,4,8,11,8,13,4,10,6,6,8,6,10	633	51	7,96078431372549	406	1
SYY_MYCTU	Tyrosine--tRNA ligase	2jan	7,4,10,6,4,3,12,6,7,3,19,3,4,4,7,3,6,6,21,4,15,4,3,3,9,11,13,3,29,10,4,3,7,8,5,3,9,6	424	38	7,47368421052632	284	1
SYY_THET2	Tyrosine--tRNA ligase	1h3e	9,4,9,6,3,15,6,4,11,5,4,8,4,8,4,12,6,3,13,5,4,3,9,3,8,10,17,3,6,3,13,4,3,3,7,4,9,3,3,5,7	432	41	6,48780487804878	266	1
T2MU_MYCSP	Type-2 restriction enzyme MunI	1d02	9,8,8,4,6,3,6,8,4,9,11,8,4,11,5,11,4	202	17	7	119	0
T2N1_LENAE	Type-2 restriction enzyme NaeI	1iaw	13,4,15,4,3,5,13,7,10,3,9,8,3,4,4,3,8,4,12,4,8,3,10,3,4,7,3,8,11	317	29	6,6551724137931	193	0
T2N4_NEILA	Type-2 restriction enzyme NlaIV	6qm2	10,5,5,16,4,4,10,10,5,9,10,4,5,4,5,14,3,3,13,4,3	243	21	6,95238095238095	146	0
T2P2_PROHU	Type-2 restriction enzyme PvuII	1eyu/1h56/1ni0/1pvi/2pvi/3pvi	20,11,3,3,8,3,3,8,7,8,17,3,7,3	157	14	7,42857142857143	104	0
T3A_TERVA	Venom peptide Tv1	2mix	7,7	21	2	7	14	0
T3D1A_PIRLC	Delta-amaurobitoxin-Pl1a	1v90	3,4	37	2	3,5	7	0
T3D1B_PIRLC	Delta-amaurobitoxin-Pl1b	1v91	4,3,4,3	37	4	3,5	14	0
TAP_ORNMO	Tick anticoagulant peptide	1d0d/1tap/1tcp	3,3,6,10,8	60	5	6	30	1
TAW22_PYRAB	tRNA (guanine(37)-N1)/4-demethylwyosine(37)-methyltransferase Taw22	5hji/5hjj/5hjm/5wt1/5wt3	6,3,11,3,9,6,4,3,4,4,3,4,6,11,9,11,6,6,3,10,6,3,9,6,14,3,9,4,3,6,6,12,3,14,13,11	333	36	6,77777777777778	244	0
TCEA1_HUMAN	Transcription elongation factor A protein 1	1tfi/3ndq/6o9l	13,5,5,16,3,14,8,6,3,6,6,9,3	301	13	7,46153846153846	97	2
TCPQ_YEAST	T-complex protein 1 subunit theta	5gw4/5gw5/6ks6	4,5,8,5,4,7,15,20,18,5,7,14,7,3,4,9,3,23,8,9,3,8,3,3,4,12,3,7,22,3,16,9,3,8,8,3,3,3,4,20,3	568	41	7,95121951219512	326	0
TDH_PYRHO	L-threonine 3-dehydrogenase	2dfv	7,5,6,10,8,4,4,9,4,4,3,9,3,3,4,11,4,12,5,10,4,8,6,10,9,4,4,13,8,9,6	348	31	6,64516129032258	206	0
TDXH_AERPE	Peroxiredoxin	1x0r/2cv4/2nvl/3a2v/3a2w/3a2x/5xbs/6krk/6krm/6krp/6krq/6krr/6krs/7c87/7c89/7c8a/7cqj	3,5,5,4,5,12,6,9,14,3,3,6,3,6,9,17,3,10,5,4,15,3	250	22	6,81818181818182	150	1
TDXH_AQUAE	Peroxiredoxin	5ovq	5,3,3,6,12,5,9,15,3,5,3,6,9,17,5,4,7,7,4	222	19	6,73684210526316	128	1
TET_PYRHO	Tetrahedral aminopeptidase	6f3k/6r8n	9,3,9,3,6,5,7,7,8,3,7,8,3,3,6,4,3,4,16,10,10,10,3,7,13,5,4,10,3,4,17,3	353	32	6,65625	213	0
TGDS_MIMIV	Putative dTDP-D-glucose 4,6-dehydratase	6vlo	6,13,6,3,5,10,4,9,13,8,4,5,20,6,4,10,4,6,14,4,3,12,4,5,15,3	323	26	7,53846153846154	196	0
THIE_BACSU	Thiamine-phosphate synthase	1g4s/1g4t/1g67/1g69/1g6c/2tps/3o15	7,5,3,11,5,18,5,7,5,3,8,7,10,5,4,8,6,5,6,4,3,18	222	22	6,95454545454545	153	0
THIM_BACSU	Hydroxyethylthiazole kinase	1c3q/1ekk/1esj	14,5,11,3,7,7,16,4,13,5,7,6,14,5,7,4,5,13,23,14,7,4	272	22	8,81818181818182	194	0
THPR_PYRFU	RNA 2',3'-cyclic phosphodiesterase	2fyh	6,14,4,3,3,8,15,12,11,17,7,10,6,10,10	184	15	9,06666666666667	136	0
TIP_THEKO	PCNA-inhibitor	5da7	3,16	64	2	9,5	19	0
TMM_ARATH	Protein TOO MANY MOUTHS	5xjo/5xjx	13,3,5,11,3,5,6,6,7,3,5,4,7,5,3,3,3,3,5,3,5,3,4,3,3,4,4,3,6,4,4,4,7,3	496	34	4,70588235294118	160	0
TOT2A_HADVE	Omega-hexatoxin-Hv2a	1g9p/1hp3	3,3,3,3	45	4	3	12	0
TPA_RANTE	Temporin-1Ta	2maa	4	13	1	4	4	0
TPIS_ARATH	Triosephosphate isomerase, cytosolic	4obt/6nxq/6nxr/6nxs/6nxw/6nxx/6nxy	6,13,6,3,7,6,3,6,5,5,14,6,5,13,3,5,18,6,3,5,4,4,7,4	254	24	6,54166666666667	157	0
TPIS_GEOSE	Triosephosphate isomerase	1btm/2btm	5,11,6,3,8,8,6,7,5,6,13,6,5,13,4,4,3,19,4,8,5,5,3,9	253	24	6,91666666666667	166	0
TPIS_YEAST	Triosephosphate isomerase	1i45/1ney/1nf0/1ypi/2ypi/3ypi/4ff7/7tim	6,13,6,3,7,6,6,6,5,5,13,6,5,15,5,3,19,6,6,4,5,4,6	248	23	6,95652173913043	160	0
TRAC_HUMAN	T cell receptor alpha chain constant	1ao7/1bd2/1fyt/1j8h/1mi5/1oga/1qrn/1qsf/1ymm/1zgl/2ak4/2bnq/2bnr/2cdf/2cdg/2eyr/2eys/2eyt/2f53/2f54/2gj6/2iam/2ian/2nx5/2p5e/2p5w/2po6/2pye/2vlj/2vlk/2vlr/2xn9/2xna/3d39/3dxa/3ffc/3gsn/3hg1/3kpr/3kps/3kxf/3o4l/3o6f/3o9w/3pwp/3qdg/3qdj/3qdm/3qeq/3qib/3scm/3sda/3sdc/3sdd/3sdx/3sjv/3skn/3t0e/3tn0/4apq/4g8e/4g8f/4jfd/4jfe/4jff/4jrx/4jry/4mvb/4mxq/4n5e/4onh/4p4k/4pri/4prp/5brz/5bs0/5c07/5c08/5c09/5c0a/5c0b/5c0c/5eu6/5hho/5hyj/5ks9/5ksa/5ksb/5nqk/6dkp	9,7,3,4,3,5,3,11,3,4	140	10	5,2	52	1
TRAR_ECOLI	Protein TraR	5w1s	20,6,13	73	3	13	39	0
TRAR_RHIRD	Transcriptional activator protein TraR	1l3l	8,14,9,6,9,3,8,4,4,11,9,3,12,17,3,10,8,15,10	234	19	8,57894736842105	163	1
TRAR_SINFN	Probable transcriptional activator protein TraR	2q0o	14,15,8,6,9,3,8,5,11,8,3,11,20,3,11,8,15,10	236	18	9,33333333333333	168	1
TRET_PYRHO	Trehalose synthase	2xa2/2xa9/2xmp	3,4,17,7,4,14,6,14,16,3,9,6,4,11,8,3,3,10,5,14,6,14,5,3,10,5,8,5,6,7,13,18,13	415	33	8,3030303030303	274	0
TRHO_LEGPH	tRNA uridine(34) hydroxylase	4f67	9,15,7,8,11,3,7,7,4,7,5,6,3,3,8,3,4,3,13,6,8,3	254	22	6,5	143	1
TRM1_AQUAE	tRNA (guanine(26)-N(2)/guanine(27)-N(2))-dimethyltransferase	3axs/3axt	5,5,3,18,7,9,7,13,3,4,6,6,3,7,11,4,8,3,18,11,10,8,6,4,3,7,12,14,8,7,3,3,17	392	33	7,66666666666667	253	1
TRPC_MYCTU	Indole-3-glycerol phosphate synthase	3t44/3t55/4fb7	18,10,5,3,6,3,3,10,6,3,14,5,9,6,3,13,8,10,8,5,3,7,9,5,4,9	272	26	7,11538461538461	185	0
TRXH1_ARATH	Thioredoxin H1	1xfl	5,13,7,16,9,6,9,8,11	114	9	9,33333333333333	84	1
TRXH1_ORYSJ	Thioredoxin H1	1wmj	4,3,11,3,3,4,10,3,4,8,3	122	11	5,09090909090909	56	1
TSA1_YEAST	Peroxiredoxin TSA1	3sbc	5,5,4,7,18,9,8,3,3,6,6,9,17,8	196	14	7,71428571428571	108	1
TSA2_YEAST	Peroxiredoxin TSA2	5dvb/5ept/6utl	6,7,3,7,3,10,6,9,9,3,5,6,9,17,7	196	15	7,13333333333333	107	1
TSAE_HAEIN	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	1fl9/1htw	6,18,6,11,6,7,4,5,3,6,4,9,8,9	158	14	7,28571428571429	102	0
TSI2_PSEAE	Immune protein Tsi2	3rq9/3stq/3vpv/4c18/5ako	3,21,31,3,4,3	77	6	10,8333333333333	65	0
TSI3_PSEAE	Immune protein Tsi3	4luq/4m5f/4n7s/4n80/4n88	6,7,5,10,9,5,13,12,14,9	145	10	9	90	0
TSI6_PSEAE	Immune protein Tsi6	4zuy/5jtk	18,18,3,5,8,18	94	6	11,6666666666667	70	0
TVB51_HUMAN	T cell receptor beta variable 5-1	5brz/5bs0	3,6,6,7,3,8,5,5,3,7,3,8	114	12	5,33333333333333	64	1
TVB5_MOUSE	T-cell receptor beta chain V region C5	1lp9/1u3h/2apb/2apf/2apt/2apv/2apw/2apx/2j8u/2uwe/5m00/5m01/5wlg/6g9q	4,6,7,9,11,4,3,11,3,8,5,3,5	122	13	6,07692307692308	79	0
TVB65_HUMAN	T cell receptor beta variable 6-5	1ao7/1bd2/2bnq/2bnr/6q3s	4,6,9,9,10,4,3,5,5,3,8	114	11	6	66	1
TX1AA_ECTTU	Omega/M-ectatotoxin-Et1a subunit A	1eci	16,12	37	2	14	28	0
TX1AB_ECTTU	Omega/M-ectatotoxin-Et1a subunit B	1eci	14,8	34	2	11	22	0
TX1A_HETMC	Delta-theraphotoxin-Hm1a	2n6o	3	35	1	3	3	0
TYSY_MYCTU	Thymidylate synthase ThyA	3qj7/4foa/4fog/4fox/4fqs	12,3,3,12,3,13,5,3,7,11,3,3,3,10,12,20,15,3,8,4,3,3,5	263	23	7,1304347826087	164	0
U74F2_ARATH	UDP-glycosyltransferase 74F2	5u6m/5u6n/5u6s/5v2j/5v2k	5,16,7,7,8,4,22,3,5,8,6,12,3,3,4,8,3,3,4,3,10,3,3,7,5,11,6,6,3,5,6,6,10,3,10,3,12,10,10,13	449	40	6,9	276	0
UBIC_ECOLI	Chorismate pyruvate-lyase	1fw9/1g1b/1g81/1jd3/1tt8/1xlr/2ahc	8,5,8,5,11,3,3,10,11,3,7,3,3,3,11,10,9	165	17	6,64705882352941	113	0
UCRI_YEAST	Cytochrome b-c1 complex subunit Rieske, mitochondrial	1kb9/1p84/2ibz/3cx5/3cxh/4pd4/6giq/6hu9/6t0b/6t15/6ymx	3,3,30,3,3,4,3,3,6,7,8,3,5,4,4,3,3,5,4,4	215	20	5,4	108	1
UFC1_HUMAN	Ubiquitin-fold modifier-conjugating enzyme 1	2k07/2z6o/2z6p/3evx	9,23,5,10,10,3,3,3,8,7,15,3	167	12	8,25	99	0
ULA1_HUMAN	NEDD8-activating enzyme E1 regulatory subunit	1yov/2nvu/3gzn	10,17,5,11,6,6,3,10,4,6,6,7,13,7,7,4,3,8,4,3,12,14,3,14,7,4,3,14,31,4,9,3,3,5,7,17,18,9,20,4,4	534	41	8,41463414634146	345	0
UNG_STAAR	Uracil-DNA glycosylase	3wdf/3wdg	11,13,3,3,5,3,5,3,13,6,7,15,6,4,5,6,5,11	218	18	6,88888888888889	124	0
UPP_AQUAE	Uracil phosphoribosyltransferase	2e55	3,11,19,7,7,3,7,10,6,7,6,6,11,11,10,8,3,4,6	208	19	7,63157894736842	145	0
URE2_KLEAE	Urease subunit beta	1a5k/1a5l/1a5m/1a5n/1a5o/1ef2/1ejr/1ejs/1ejt/1eju/1ejv/1ejw/1ejx/1fwa/1fwb/1fwc/1fwd/1fwe/1fwf/1fwg/1fwh/1fwi/1fwj/1kra/1krb/1krc/2kau/4ep8/4epb/4epd/4epe	4,8,3,4,3,3,3,4,8	106	9	4,44444444444444	40	0
US02_HCMVA	Unique short US2 glycoprotein	1im3	10,12,11,3,3,4,10,8,7	199	9	7,55555555555556	68	1
USG_PSEAE	USG-1 protein homolog	2hjs	4,12,5,4,4,3,3,5,13,4,4,6,3,13,10,4,15,5,5,13,3,7,11,10,3,5,8,8,6,14	336	30	7	210	0
UVSY_BPT4	Recombination protein uvsY	4zwq/4zwr/4zws	12,3,44,9,44	137	5	22,4	112	0
V5NTD_NAJAT	Snake venom 5'-nucleotidase	5h7w	9,3,3,14,7,4,6,9,4,4,6,4,3,3,7,9,9,4,3,14,7,10,3,3,3,6,5,11,6,18,5,4,13,4,3,7,8,12,10,7,5,4,8,4,3,3,6,12,3,5	529	50	6,46	323	0
